Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
21469	858.7600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21470	858.8000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21471	858.84	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21472	858.8800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21473	858.9200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21474	858.96	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21475	859.0	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21476	859.0400000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21477	859.08	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21478	859.12	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21479	859.1600000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21480	859.2	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21481	859.24	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21482	859.2800000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21483	859.32	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21484	859.36	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21485	859.4000000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21486	859.44	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21487	859.48	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21488	859.5200000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21489	859.5600000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21490	859.6	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21491	859.6400000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21492	859.6800000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21493	859.72	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21494	859.7600000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21495	859.8000000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21496	859.84	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21497	859.8800000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21498	859.9200000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21499	859.96	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21500	860.0	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21501	860.0400000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21502	860.08	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21503	860.12	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21504	860.1600000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21505	860.2	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21506	860.24	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21507	860.2800000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21508	860.32	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21509	860.36	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21510	860.4000000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21511	860.44	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21512	860.48	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21513	860.5200000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21514	860.5600000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21515	860.6	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21516	860.6400000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21517	860.6800000000001	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21518	860.72	1	Tobias starts singing.	Tobias is a terrible actor.	Tobias, Judges	1	1	"I'm"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21519	860.7600000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21520	860.8000000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21521	860.84	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21522	860.8800000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21523	860.9200000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21524	860.96	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21525	861.0	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21526	861.0400000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21527	861.08	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21528	861.12	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21529	861.1600000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21530	861.2	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21531	861.24	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21532	861.2800000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21533	861.32	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21534	861.36	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21535	861.4000000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21536	861.44	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21537	861.48	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21538	861.5200000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21539	861.5600000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21540	861.6	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21541	861.6400000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21542	861.6800000000001	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
21543	861.72	1	Lucille stands in an expensive suit in front of a crowd of reporters holding microphones and shouting questions. The narrator says she was having a hard time.	0	Lucille, reporters	1	1	"Lucille was finding it difficult to go about her daily life."	Narrator	1	2	Marble steps	1	Aftermath: Lucille	
